,Journal,Date,Général,Section analytique,Libellé,Débit,Crédit,POSTE,SOUS POSTE
254,ACH,2020-06-05,616120,20-STRUCT0,ALLIANZ,268.18,0.0,,
255,ACH,2020-06-08,626100,20-STRUCT0,ORANGE,182.22,0.0,,
256,ACH,2020-06-13,611444,20-STRUCT0,CETP - METREE,1900.0,0.0,,
257,ACH,2020-06-15,612305,20-STRUCT0,VIAXEL,229.7,0.0,,
258,ACH,2020-06-15,616120,20-STRUCT0,VIAXEL,21.61,0.0,,
259,ACH,2020-06-15,606400,20-STRUCT0,PROLIANS,173.0,0.0,,
260,ACH,2020-06-15,606100,20-STRUCT0,TOTAL,869.36,0.0,,
261,ACH,2020-06-15,645700,20-STRUCT0,APST,189.63,0.0,,
262,ACH,2020-06-16,601950,20-STRUCT0,AMAZON,211.12,0.0,,
263,ACH,2020-06-17,601000,20-STRUCT0,NDF,22.41,0.0,,
264,ACH,2020-06-18,606400,20-STRUCT0,BRUNEAU,433.05,0.0,,
265,ACH,2020-06-20,616110,20-STRUCT0,SMA BTP - COTISATION PROVISIONNELLE,13184.58,0.0,,
266,ACH,2020-06-21,606102,20-STRUCT0,EDF BUREAU,28.89,0.0,,
267,ACH,2020-06-22,611444,20-STRUCT0,CETP - METREE,2300.0,0.0,,
268,ACH,2020-06-24,606400,20-STRUCT0,LA POSTE,54.41,0.0,,
269,ACH,2020-06-25,616120,20-STRUCT0,CREDIPAR,84.18,0.0,,
270,ACH,2020-06-25,612301,20-STRUCT0,CREDIPAR,312.45,0.0,,
271,ACH,2020-06-25,616120,20-STRUCT0,CREDIPAR,93.9,0.0,,
272,ACH,2020-06-25,612303,20-STRUCT0,CREDIPAR,329.97,0.0,,
273,ACH,2020-06-25,612302,20-STRUCT0,CREDIPAR,312.45,0.0,,
274,ACH,2020-06-25,616120,20-STRUCT0,CREDIPAR,84.18,0.0,,
275,ACH,2020-06-26,615000,20-STRUCT0,DC AUTOMOBILES,1275.34,0.0,,
276,ACH,2020-06-27,606400,20-STRUCT0,ATTESTATION LEGALE,348.0,0.0,,
277,ACH,2020-06-29,611441,20-STRUCT0,MPC SANDRINE,3675.0,0.0,,
278,ACH,2020-06-30,611439,20-STRUCT0,GET CARRIERES,3650.0,0.0,,
279,ACH,2020-06-30,622600,20-STRUCT0,ASF GROUPE AO2C,2355.0,0.0,,
280,ACH,2020-06-30,606400,20-STRUCT0,BRUNEAU,332.5,0.0,,
281,ACH,2020-06-30,606100,20-STRUCT0,TOTAL,1022.74,0.0,,
282,ACH,2020-06-30,611442,20-STRUCT0,NHP NETTOYAGE BUREAU,173.88,0.0,,
283,ACH,2020-06-30,611443,20-STRUCT0,INCUBES,95.0,0.0,,
284,ACH,2020-06-30,613102,20-STRUCT0,LOXAM,1075.73,0.0,,
285,ACH,2020-06-30,613102,20-STRUCT0,LOXAM,587.77,0.0,,
286,ACH,2020-06-30,613102,20-STRUCT0,LOXAM,55.45,0.0,,
287,ACH,2020-07-01,613512,20-STRUCT0,HILTI,2367.81,0.0,,
288,ACH,2020-07-01,613512,20-STRUCT0,HILTI,95.0,0.0,,
289,ACH,2020-07-01,615000,20-STRUCT0,PEUGEOT METIN,111.61,0.0,,
290,ACH,2020-07-01,616120,20-STRUCT0,NATIOCREDIMURS - VU PEUGEOT EXPERT,17.98,0.0,,
291,ACH,2020-07-01,612500,20-STRUCT0,NATIOCREDIMURS - VU PEUGEOT EXPERT,349.42,0.0,,
292,ACH,2020-07-01,612800,20-STRUCT0,LIXXBAIL,418.0,0.0,,
293,ACH,2020-07-01,616120,20-STRUCT0,LIXXBAIL,11.97,0.0,,
294,ACH,2020-07-01,612701,20-STRUCT0,LIXXBAIL,390.0,0.0,,
295,ACH,2020-07-01,613200,20-STRUCT0,SCI DES ARTISANS / JUM IMMO,1675.66,0.0,,
296,ACH,2020-07-01,614000,20-STRUCT0,SCI DES ARTISANS / JUM IMMO,300.0,0.0,,
297,ACH,2020-07-01,612700,20-STRUCT0,FRANFINANCE,687.0,0.0,,
298,ACH,2020-07-01,626100,20-STRUCT0,SFR,351.95,0.0,,
299,ACH,2020-07-01,616120,20-STRUCT0,ALLIANZ,109.71,0.0,,
300,ACH,2020-07-01,616120,20-STRUCT0,ALLIANZ,139.88,0.0,,
301,ACH,2020-07-01,616000,20-STRUCT0,ALLIANZ,74.5,0.0,,
302,ACH,2020-07-01,616120,20-STRUCT0,ALLIANZ,343.46,0.0,,
303,ACH,2020-07-01,616120,20-STRUCT0,ALLIANZ,328.99,0.0,,
304,ACH,2020-07-01,616120,20-STRUCT0,ALLIANZ,328.99,0.0,,
305,ACH,2020-07-02,606400,20-STRUCT0,BOULANGER,396.67,0.0,,
306,ACH,2020-07-03,612306,20-STRUCT0,DIAC,381.1,0.0,,
307,ACH,2020-07-03,616120,20-STRUCT0,DIAC,36.53,0.0,,
308,ACH,2020-07-05,611433,20-STRUCT0,MICROSOFT,10.5,0.0,,
309,ACH,2020-07-05,616120,20-STRUCT0,ALLIANZ,95.78,0.0,,
310,ACH,2020-07-05,616120,20-STRUCT0,ALLIANZ,80.93,0.0,,
311,ACH,2020-07-05,616120,20-STRUCT0,ALLIANZ,93.08,0.0,,
312,ACH,2020-07-05,616120,20-STRUCT0,ALLIANZ,123.71,0.0,,
313,ACH,2020-07-05,616120,20-STRUCT0,ALLIANZ,268.18,0.0,,
314,ACH,2020-07-05,606400,20-STRUCT0,DIVERS,17.99,0.0,,
315,ACH,2020-07-07,626100,20-STRUCT0,ORANGE,188.54,0.0,,
316,ACH,2020-07-08,611440,20-STRUCT0,BTP SERVICES,0.0,875.0,,
317,ACH,2020-07-08,611440,20-STRUCT0,BTP SERVICES,0.0,875.0,,
318,ACH,2020-07-08,611440,20-STRUCT0,BTP SERVICES,0.0,805.0,,
319,ACH,2020-07-08,611440,20-STRUCT0,BTP SERVICES,0.0,875.0,,
320,ACH,2020-07-10,606400,20-STRUCT0,BRUNEAU,195.66,0.0,,
321,ACH,2020-07-10,606400,20-STRUCT0,BRUNEAU,99.55,0.0,,
322,ACH,2020-07-14,611440,20-STRUCT0,IBAT,750.0,0.0,,
323,ACH,2020-07-15,613102,20-STRUCT0,LOXAM,76.04,0.0,,
324,ACH,2020-07-15,612305,20-STRUCT0,VIAXEL,229.7,0.0,,
325,ACH,2020-07-15,616120,20-STRUCT0,VIAXEL,21.61,0.0,,
326,ACH,2020-07-15,615000,20-STRUCT0,NORAUTI,97.42,0.0,,
327,ACH,2020-07-15,606100,20-STRUCT0,TOTAL,982.82,0.0,,
328,ACH,2020-07-16,613512,20-STRUCT0,HILTI,0.0,71.83,,
329,ACH,2020-07-17,625600,20-STRUCT0,NDF,89.05,0.0,,
330,ACH,2020-07-21,606400,20-STRUCT0,LA POSTE,7.85,0.0,,
331,ACH,2020-07-21,615000,20-STRUCT0,PEUGEOT METIN,42.78,0.0,,
332,ACH,2020-07-24,611444,20-STRUCT0,AGENCE BELVEDERE,5000.0,0.0,,
333,ACH,2020-07-24,625600,20-STRUCT0,REPAS,442.08,0.0,,
334,ACH,2020-07-28,611441,20-STRUCT0,MPC SANDRINE,3360.0,0.0,,
335,ACH,2020-07-28,625600,20-STRUCT0,REPAS,270.5,0.0,,
336,ACH,2020-07-30,611442,20-STRUCT0,NHP NETTOYAGE BUREAU,173.88,0.0,,
337,ACH,2020-07-31,611443,20-STRUCT0,INCUBES,696.23,0.0,,
338,ACH,2020-07-31,622600,20-STRUCT0,ASF GROUPE AO2C,123.0,0.0,,
339,ACH,2020-07-31,611433,20-STRUCT0,LC2TECH,300.0,0.0,,
340,ACH,2020-07-31,613102,20-STRUCT0,LOXAM,587.77,0.0,,
341,ACH,2020-07-31,613102,20-STRUCT0,LOXAM,1075.73,0.0,,
342,ACH,2020-07-31,606100,20-STRUCT0,TOTAL,1109.64,0.0,,
343,ACH,2020-07-31,611433,20-STRUCT0,LC2TECH,300.0,0.0,,
344,ACH,2020-07-31,645700,20-STRUCT0,APST,186.62,0.0,,
345,ACH,2020-08-01,616120,20-STRUCT0,NATIOCREDIMURS - VU PEUGEOT EXPERT,17.98,0.0,,
346,ACH,2020-08-01,612500,20-STRUCT0,NATIOCREDIMURS - VU PEUGEOT EXPERT,349.42,0.0,,
347,ACH,2020-08-01,613512,20-STRUCT0,HILTI,2411.32,0.0,,
348,ACH,2020-08-01,613200,20-STRUCT0,SCI DES ARTISANS / JUM IMMO,1675.66,0.0,,
349,ACH,2020-08-01,614000,20-STRUCT0,SCI DES ARTISANS / JUM IMMO,300.0,0.0,,
350,ACH,2020-08-01,626100,20-STRUCT0,SFR,351.77,0.0,,
351,ACH,2020-08-01,613110,20-STRUCT0,CABINET PORTLAND,1500.0,0.0,,
352,ACH,2020-08-01,616120,20-STRUCT0,ALLIANZ,109.71,0.0,,
353,ACH,2020-08-01,616120,20-STRUCT0,ALLIANZ,139.88,0.0,,
354,ACH,2020-08-01,616000,20-STRUCT0,ALLIANZ,74.5,0.0,,
355,ACH,2020-08-01,616120,20-STRUCT0,ALLIANZ,343.46,0.0,,
356,ACH,2020-08-01,616120,20-STRUCT0,ALLIANZ,328.99,0.0,,
357,ACH,2020-08-01,616120,20-STRUCT0,ALLIANZ,328.99,0.0,,
358,ACH,2020-08-05,616120,20-STRUCT0,ALLIANZ,89.88,0.0,,
359,ACH,2020-08-05,616120,20-STRUCT0,ALLIANZ,93.08,0.0,,
360,ACH,2020-08-05,616120,20-STRUCT0,ALLIANZ,123.71,0.0,,
361,ACH,2020-08-05,616120,20-STRUCT0,ALLIANZ,268.18,0.0,,
362,ACH,2020-08-06,606400,20-STRUCT0,BRUNEAU,83.38,0.0,,
363,ACH,2020-08-06,626100,20-STRUCT0,ORANGE,222.29,0.0,,
364,ACH,2020-08-07,606400,20-STRUCT0,BRUNEAU,28.71,0.0,,
365,ACH,2020-08-08,616120,20-STRUCT0,ALLIANZ,80.93,0.0,,
366,ACH,2020-08-11,611440,20-STRUCT0,AIDE O TOP,1500.0,0.0,,
367,ACH,2020-08-15,612306,20-STRUCT0,DIAC,381.1,0.0,,
368,ACH,2020-08-15,616120,20-STRUCT0,DIAC,36.53,0.0,,
369,ACH,2020-08-15,606100,20-STRUCT0,TOTAL,966.93,0.0,,
370,ACH,2020-08-17,612305,20-STRUCT0,VIAXEL,229.7,0.0,,
371,ACH,2020-08-17,616120,20-STRUCT0,VIAXEL,21.61,0.0,,
372,ACH,2020-08-20,606102,20-STRUCT0,EDF,29.46,0.0,,
373,ACH,2020-08-20,622600,20-STRUCT0,ASF,2008.0,0.0,,
374,ACH,2020-08-21,606400,20-STRUCT0,BRUNEAU,106.38,0.0,,
375,ACH,2020-08-25,612303,20-STRUCT0,CREDIPAR,329.97,0.0,,
376,ACH,2020-08-25,616120,20-STRUCT0,CREDIPAR,93.9,0.0,,
377,ACH,2020-08-25,612301,20-STRUCT0,CREDIPAR,312.45,0.0,,
378,ACH,2020-08-25,616120,20-STRUCT0,CREDIPAR,84.18,0.0,,
379,ACH,2020-08-25,612302,20-STRUCT0,CREDIPAR,312.45,0.0,,
380,ACH,2020-08-25,616120,20-STRUCT0,CREDIPAR,84.18,0.0,,
381,ACH,2020-08-25,601950,20-STRUCT0,SANTE STOCK,964.09,0.0,,
382,ACH,2020-08-26,612321,20-STRUCT0,PORSHE FINANCES,1317.06,0.0,,
383,ACH,2020-08-26,616120,20-STRUCT0,PORSHE FINANCES,85.77,0.0,,
384,ACH,2020-08-27,601000,20-STRUCT0,AMAZON,87.96,0.0,,
385,ACH,2020-08-28,606400,20-STRUCT0,DOMAINE ACHAT,1.98,0.0,,
386,ACH,2020-08-29,601000,20-STRUCT0,AMAZON,153.93,0.0,,
387,ACH,2020-08-29,611443,20-STRUCT0,INCUBES,1695.6,0.0,,
388,ACH,2020-08-30,611442,20-STRUCT0,NHP NETTOYAGE BUREAU,173.88,0.0,,
389,ACH,2020-08-30,601000,20-STRUCT0,NDF,429.67,0.0,,
390,ACH,2020-08-31,611443,20-STRUCT0,MPC SANDRINE,1925.0,0.0,,
391,ACH,2020-08-31,613102,20-STRUCT0,LOXAM,1075.73,0.0,,
392,ACH,2020-08-31,613102,20-STRUCT0,LOXAM,587.77,0.0,,
393,ACH,2020-08-31,606400,20-STRUCT0,KODEN,405.76,0.0,,
394,ACH,2020-08-31,606400,20-STRUCT0,DIVERS,8.64,0.0,,
395,ACH,2020-08-31,606100,20-STRUCT0,TOTAL,1099.63,0.0,,
396,ACH,2020-08-31,611443,20-STRUCT0,INCUBES,213.75,0.0,,
397,ACH,2020-08-31,645700,20-STRUCT0,APST,127.56,0.0,,
398,ACH,2020-09-01,616120,20-STRUCT0,NATIOCREDIMURS - VU PEUGEOT EXPERT,17.98,0.0,,
399,ACH,2020-09-01,612500,20-STRUCT0,NATIOCREDIMURS - VU PEUGEOT EXPERT,349.42,0.0,,
400,ACH,2020-09-01,613200,20-STRUCT0,SCI DES ARTISANS / JUM IMMO,1675.66,0.0,,
401,ACH,2020-09-01,614000,20-STRUCT0,SCI DES ARTISANS / JUM IMMO,300.0,0.0,,
402,ACH,2020-09-01,626100,20-STRUCT0,SFR,350.4,0.0,,
403,ACH,2020-09-01,616120,20-STRUCT0,ALLIANZ,109.71,0.0,,
404,ACH,2020-09-01,616120,20-STRUCT0,ALLIANZ,93.08,0.0,,
405,ACH,2020-09-01,616120,20-STRUCT0,ALLIANZ,139.88,0.0,,
406,ACH,2020-09-01,616000,20-STRUCT0,ALLIANZ,74.5,0.0,,
407,ACH,2020-09-01,616120,20-STRUCT0,ALLIANZ,343.46,0.0,,
408,ACH,2020-09-01,616120,20-STRUCT0,ALLIANZ,328.99,0.0,,
409,ACH,2020-09-01,616120,20-STRUCT0,ALLIANZ,328.99,0.0,,
410,ACH,2020-09-02,615000,20-STRUCT0,PEUGEOT METIN,319.72,0.0,,
411,ACH,2020-09-03,606400,20-STRUCT0,BRUNEAU,110.77,0.0,,
412,ACH,2020-09-05,616120,20-STRUCT0,ALLIANZ,89.88,0.0,,
413,ACH,2020-09-05,616120,20-STRUCT0,ALLIANZ,80.93,0.0,,
414,ACH,2020-09-05,616120,20-STRUCT0,ALLIANZ,123.71,0.0,,
415,ACH,2020-09-05,616120,20-STRUCT0,ALLIANZ,268.18,0.0,,
416,ACH,2020-09-06,606102,20-STRUCT0,EDF,28.02,0.0,,
417,ACH,2020-09-07,606400,20-STRUCT0,AMAZON,25.75,0.0,,
418,ACH,2020-09-08,606400,20-STRUCT0,OFFICE DEPOT,127.29,0.0,,
419,ACH,2020-09-08,606400,20-STRUCT0,BOULANGER,25.19,0.0,,
420,ACH,2020-09-08,626100,20-STRUCT0,ORANGE,202.42,0.0,,
421,ACH,2020-09-09,606400,20-STRUCT0,FNAC,413.64,0.0,,
422,ACH,2020-09-10,606400,20-STRUCT0,DIVERS,3.99,0.0,,
423,ACH,2020-09-11,615000,20-STRUCT0,REVAUTO 77,323.25,0.0,,
424,ACH,2020-09-13,611440,20-STRUCT0,AIDE O TOP,1500.0,0.0,,
425,ACH,2020-09-14,613512,20-STRUCT0,HILTI,2411.32,0.0,,
426,ACH,2020-09-15,612306,20-STRUCT0,DIAC,381.1,0.0,,
427,ACH,2020-09-15,616120,20-STRUCT0,DIAC,36.53,0.0,,
428,ACH,2020-09-15,612305,20-STRUCT0,VIAXEL,229.7,0.0,,
429,ACH,2020-09-15,616120,20-STRUCT0,VIAXEL,21.61,0.0,,
430,ACH,2020-09-15,601000,20-STRUCT0,PROLIANS,28.8,0.0,,
431,ACH,2020-09-16,611443,20-STRUCT0,INCUBES,440.0,0.0,,
432,ACH,2020-09-17,616110,20-STRUCT0,SMA BTP - COTISATION PROVISIONNELLE,55306.55,0.0,,
433,ACH,2020-09-18,606400,20-STRUCT0,BRUNEAU,86.54,0.0,,
434,ACH,2020-09-20,606400,20-STRUCT0,DIVERS,8.8,0.0,,
435,ACH,2020-09-25,612303,20-STRUCT0,CREDIPAR,329.97,0.0,,
436,ACH,2020-09-25,616120,20-STRUCT0,CREDIPAR,93.9,0.0,,
437,ACH,2020-09-25,612301,20-STRUCT0,CREDIPAR,312.45,0.0,,
438,ACH,2020-09-25,616120,20-STRUCT0,CREDIPAR,84.18,0.0,,
439,ACH,2020-09-25,612302,20-STRUCT0,CREDIPAR,312.45,0.0,,
440,ACH,2020-09-25,616120,20-STRUCT0,CREDIPAR,84.18,0.0,,
441,ACH,2020-09-27,616120,20-STRUCT0,CM - CIC BAIL,30.98,0.0,,
442,ACH,2020-09-27,612100,20-STRUCT0,CM - CIC BAIL,350.12,0.0,,
443,ACH,2020-09-29,611441,20-STRUCT0,MPC SANDRINE,3815.0,0.0,,
444,ACH,2020-09-30,611442,20-STRUCT0,NHP NETTOYAGE BUREAU,173.88,0.0,,
445,ACH,2020-09-30,611443,20-STRUCT0,INCUBES,812.83,0.0,,
446,ACH,2020-09-30,622600,20-STRUCT0,ASF GROUPE AO2C,773.0,0.0,,
447,ACH,2020-09-30,613105,20-STRUCT0,COLTRIVAL,460.0,0.0,,
448,ACH,2020-09-30,645700,20-STRUCT0,APST,215.34,0.0,,
449,ACH,2020-09-30,613102,20-STRUCT0,CAR 77,700.0,0.0,,
450,ACH,2020-09-30,626000,20-STRUCT0,LA POSTE,7.57,0.0,,
451,ACH,2020-09-30,613102,20-STRUCT0,LOXAM,1645.73,0.0,,
452,ACH,2020-09-30,613102,20-STRUCT0,LOXAM,587.77,0.0,,
453,BQ1,2020-09-30,661810,20-STRUCT0,FRANCE CTX SUEZ 19100180,125.97,0.0,,
454,FAC,2020-09-30,622500,20-STRUCT0,FRAIS DE GESTION,45.0,0.0,,
455,FAC,2020-09-30,622500,20-STRUCT0,PRECOMPTE DE FINANCEMENT,921.18,0.0,,
456,FAC,2020-09-30,622500,20-STRUCT0,FRAIS DDE AGREMENT,21.0,0.0,,
457,FAC,2020-09-30,622500,20-STRUCT0,COMM FINANCEMENT,415.56,0.0,,
458,FAC,2020-09-30,622500,20-STRUCT0,COMM AFFACTURAGE,515.84,0.0,,
459,FAC,2020-09-30,622500,20-STRUCT0,PRECOMPTE DE COMM FINANCEMENT,234.47,0.0,,
460,FAC,2020-09-30,622500,20-STRUCT0,COMM AFFACTURAGE,1517.0,0.0,,
461,FAC,2020-09-30,622500,20-STRUCT0,PRECOMPTE COMM FINANCEMENT,14.27,0.0,,
462,ACH,2020-10-01,613200,20-STRUCT0,SCI DES ARTISANS / JUM IMMO,1675.66,0.0,,
463,ACH,2020-10-01,614000,20-STRUCT0,SCI DES ARTISANS / JUM IMMO,300.0,0.0,,
464,ACH,2020-10-01,612700,20-STRUCT0,FRANFINANCE,687.0,0.0,,
465,ACH,2020-10-01,606400,20-STRUCT0,BRUNEAU,232.18,0.0,,
466,ACH,2020-10-01,606400,20-STRUCT0,BRUNEAU,0.0,244.0,,
467,ACH,2020-10-01,606400,20-STRUCT0,BRUNEAU,244.0,0.0,,
468,ACH,2020-10-01,626100,20-STRUCT0,SFR,353.72,0.0,,
469,ACH,2020-10-01,613512,20-STRUCT0,HILTI,2921.23,0.0,,
470,ACH,2020-10-01,612800,20-STRUCT0,LIXXBAIL 4T 2020,418.0,0.0,,
471,ACH,2020-10-01,616100,20-STRUCT0,LIXXBAIL 4T 2020,11.97,0.0,,
472,ACH,2020-10-01,612701,20-STRUCT0,LIXXBAIL 4T 2020,390.0,0.0,,
473,ACH,2020-10-01,616120,20-STRUCT0,ALLIANZ,268.18,0.0,,
474,ACH,2020-10-01,616120,20-STRUCT0,ALLIANZ,93.08,0.0,,
475,ACH,2020-10-01,616120,20-STRUCT0,ALLIANZ,123.71,0.0,,
476,ACH,2020-10-01,616120,20-STRUCT0,ALLIANZ,109.71,0.0,,
477,ACH,2020-10-01,616120,20-STRUCT0,ALLIANZ,139.88,0.0,,
478,ACH,2020-10-01,616000,20-STRUCT0,ALLIANZ,74.5,0.0,,
479,ACH,2020-10-01,616120,20-STRUCT0,ALLIANZ,960.81,0.0,,
480,ACH,2020-10-01,616120,20-STRUCT0,ALLIANZ,343.46,0.0,,
481,ACH,2020-10-01,616120,20-STRUCT0,ALLIANZ,328.99,0.0,,
482,ACH,2020-10-01,616120,20-STRUCT0,ALLIANZ,328.99,0.0,,
483,ACH,2020-10-01,613110,20-STRUCT0,CABINET PORTLAND,1500.0,0.0,,
484,ACH,2020-10-02,611110,20-STRUCT0,AGATE METEO,1750.0,0.0,,
485,ACH,2020-10-02,601950,20-STRUCT0,AMAZON,131.94,0.0,,
486,ACH,2020-10-05,616120,20-STRUCT0,ALLIANZ,89.88,0.0,,
487,ACH,2020-10-05,616120,20-STRUCT0,ALLIANZ,80.93,0.0,,
488,ACH,2020-10-05,616120,20-STRUCT0,PORSCHE,85.77,0.0,,
489,ACH,2020-10-05,611433,20-STRUCT0,MICROSOFT,10.5,0.0,,
490,BQ1,2020-10-05,616000,20-STRUCT0,CIC HOM CL,8.07,0.0,,
491,BQ1,2020-10-05,616000,20-STRUCT0,CIC HOM CL,8.07,0.0,,
492,ACH,2020-10-06,626100,20-STRUCT0,ORANGE,225.29,0.0,,
493,ACH,2020-10-08,616120,20-STRUCT0,CM - CIC BAIL,35.02,0.0,,
494,ACH,2020-10-08,612200,20-STRUCT0,CM - CIC BAIL,483.83,0.0,,
495,ACH,2020-10-09,611433,20-STRUCT0,SOGELINK,250.0,0.0,,
496,ACH,2020-10-11,612300,20-STRUCT0,CM - CIC BAIL,458.0,0.0,,
497,ACH,2020-10-11,616120,20-STRUCT0,CM - CIC BAIL,35.87,0.0,,
498,ACH,2020-10-12,611440,20-STRUCT0,AIDE O TOP,1500.0,0.0,,
499,ACH,2020-10-15,616120,20-STRUCT0,VIAXEL,21.61,0.0,,
500,ACH,2020-10-19,601000,20-STRUCT0,LEROY MERLIN,1507.33,0.0,,
501,ACH,2020-10-19,601000,20-STRUCT0,LEROY MERLIN,0.0,382.46,,
502,ACH,2020-10-19,606100,20-STRUCT0,METIN TOTAL ESSENCE,40.08,0.0,,
503,ACH,2020-10-19,625600,20-STRUCT0,METIN TOTAL,2.2,0.0,,
504,ACH,2020-10-19,626000,20-STRUCT0,LA POSTE,6.0,0.0,,
505,ACH,2020-10-20,612304,20-STRUCT0,CREDIPAR,301.66,0.0,,
506,ACH,2020-10-20,616120,20-STRUCT0,CREDIPAR,71.71,0.0,,
507,ACH,2020-10-20,606102,20-STRUCT0,EDF BUREAU,29.73,0.0,,
508,ACH,2020-10-20,611443,20-STRUCT0,INCUBES,115.0,0.0,,
